device_id,total_txns,fraud_txns,fraud_value,linked_accounts,device_type
5171.0,92,0,0.0,1,mobile
5172.0,29,0,0.0,1,desktop
5173.0,12,0,0.0,1,mobile
5174.0,87,1,10.02,1,mobile
5175.0,137,0,0.0,1,mobile
5176.0,105,0,0.0,1,mobile
5177.0,21,0,0.0,1,mobile
5178.0,127,0,0.0,1,mobile
5179.0,127,0,0.0,1,desktop
5180.0,127,1,2229.88,1,mobile
5181.0,25,0,0.0,1,mobile
5182.0,5,0,0.0,1,mobile
5183.0,45,0,0.0,1,mobile
5184.0,42,2,668.34,1,mobile
5185.0,124,0,0.0,1,desktop
5186.0,22,0,0.0,1,desktop
5187.0,48,0,0.0,1,mobile
5188.0,22,0,0.0,1,mobile
5189.0,132,0,0.0,1,desktop
5190.0,111,0,0.0,1,desktop
5191.0,114,0,0.0,1,mobile
5192.0,108,0,0.0,1,desktop
5193.0,239,0,0.0,2,mobile
5194.0,133,2,196.10000000000002,1,desktop
5195.0,71,0,0.0,1,mobile
5196.0,35,0,0.0,1,desktop
5197.0,44,0,0.0,1,mobile
5198.0,68,1,281.02,1,mobile
5199.0,28,1,465.98,1,mobile
5201.0,18,0,0.0,1,desktop
5202.0,67,1,716.25,1,mobile
5203.0,115,0,0.0,1,mobile
5204.0,77,0,0.0,1,mobile
5205.0,47,0,0.0,1,desktop
5206.0,128,1,109.19,1,tablet
5207.0,127,1,41.75,1,desktop
5208.0,125,0,0.0,1,mobile
5209.0,47,0,0.0,1,mobile
5210.0,22,0,0.0,1,mobile
5211.0,64,1,377.72,1,mobile
5212.0,122,0,0.0,1,desktop
5213.0,134,1,71.36,1,mobile
5214.0,125,0,0.0,1,desktop
5215.0,106,3,3958.2799999999997,1,mobile
5216.0,121,2,14.0,1,desktop
5217.0,42,0,0.0,1,mobile
5218.0,75,1,12.03,1,mobile
5219.0,107,1,731.15,1,mobile
5220.0,115,3,83.76,1,mobile
5221.0,120,1,46.46,1,mobile
5222.0,132,1,511.16,1,desktop
5223.0,124,0,0.0,1,mobile
5224.0,121,2,941.88,1,mobile
5225.0,115,1,1127.28,1,mobile
5226.0,131,0,0.0,1,tablet
5227.0,99,0,0.0,1,desktop
5228.0,35,0,0.0,1,mobile
5229.0,81,1,586.64,1,desktop
5230.0,50,1,4126.99,1,desktop
5231.0,58,1,984.23,1,desktop
5232.0,123,0,0.0,1,desktop
5233.0,113,0,0.0,1,mobile
5234.0,31,0,0.0,1,desktop
5235.0,109,1,76.42,1,mobile
5236.0,48,0,0.0,1,mobile
5237.0,50,0,0.0,1,mobile
5238.0,27,0,0.0,1,mobile
5239.0,95,0,0.0,1,mobile
5240.0,35,1,1248.51,1,mobile
5241.0,132,0,0.0,1,mobile
5242.0,128,1,20.38,1,desktop
5243.0,135,0,0.0,1,mobile
5244.0,128,1,17.18,1,mobile
5245.0,119,0,0.0,1,desktop
5246.0,58,0,0.0,1,desktop
5247.0,63,0,0.0,1,mobile
5248.0,27,0,0.0,1,mobile
5249.0,55,0,0.0,1,mobile
5250.0,28,1,17.44,1,mobile
5251.0,82,1,26.26,1,mobile
5252.0,6,0,0.0,1,mobile
5253.0,108,0,0.0,1,desktop
5254.0,28,0,0.0,1,mobile
5255.0,53,0,0.0,1,mobile
5256.0,44,0,0.0,1,desktop
5257.0,103,1,101.4,1,desktop
5258.0,41,0,0.0,1,mobile
5259.0,130,0,0.0,1,desktop
5260.0,44,0,0.0,1,mobile
5261.0,52,1,30.32,1,desktop
5262.0,32,0,0.0,1,mobile
5263.0,21,0,0.0,1,mobile
5264.0,44,1,180.47,1,mobile
5265.0,51,0,0.0,1,desktop
5266.0,125,0,0.0,1,desktop
5267.0,68,0,0.0,1,desktop
5268.0,61,1,133.29,1,mobile
5269.0,56,0,0.0,1,desktop
5270.0,56,0,0.0,1,mobile
5271.0,75,1,29.97,1,desktop
5272.0,121,2,62.839999999999996,1,mobile
5273.0,121,0,0.0,1,desktop
5274.0,28,0,0.0,1,mobile
5275.0,25,0,0.0,1,mobile
5276.0,21,0,0.0,1,mobile
5277.0,27,0,0.0,1,mobile
5278.0,114,1,36.18,1,desktop
5279.0,126,0,0.0,1,desktop
5280.0,135,2,61.31,1,desktop
5281.0,112,0,0.0,1,mobile
5282.0,135,2,134.07,1,mobile
5283.0,103,0,0.0,1,mobile
5284.0,108,0,0.0,1,mobile
5285.0,21,0,0.0,1,mobile
5286.0,143,1,138.93,1,mobile
5287.0,15,0,0.0,1,desktop
5288.0,42,1,304.57,1,mobile
5289.0,54,0,0.0,1,mobile
5290.0,55,0,0.0,1,mobile
5291.0,46,0,0.0,1,mobile
5292.0,106,0,0.0,1,desktop
5293.0,116,0,0.0,1,mobile
5294.0,107,1,107.99,1,mobile
5295.0,77,1,1190.46,1,mobile
5296.0,9,0,0.0,1,mobile
5297.0,27,1,184.4,1,tablet
5298.0,26,0,0.0,1,mobile
5299.0,36,1,747.13,1,desktop
5300.0,94,0,0.0,1,desktop
5301.0,72,1,48.1,1,mobile
5302.0,49,0,0.0,1,desktop
5303.0,10,0,0.0,1,desktop
5304.0,71,0,0.0,1,tablet
5306.0,35,0,0.0,1,desktop
5307.0,129,0,0.0,1,mobile
5308.0,17,0,0.0,1,mobile
5309.0,38,0,0.0,1,desktop
5310.0,70,0,0.0,1,desktop
5311.0,55,2,3122.5499999999997,1,mobile
5312.0,73,1,2649.27,1,mobile
5313.0,115,1,106.36,1,mobile
5314.0,23,0,0.0,1,mobile
5315.0,52,0,0.0,1,tablet
5316.0,119,1,31.39,1,desktop
5317.0,113,0,0.0,1,mobile
5318.0,113,1,112.38,1,desktop
5319.0,57,0,0.0,1,mobile
5320.0,69,0,0.0,1,desktop
5321.0,64,1,56.27,1,desktop
5322.0,59,1,3.52,1,desktop
5323.0,127,1,288.77,1,tablet
5324.0,116,0,0.0,1,mobile
5325.0,113,1,53.56,1,mobile
5326.0,117,0,0.0,1,desktop
5327.0,53,0,0.0,1,mobile
5328.0,62,1,384.73,1,mobile
5329.0,101,2,2036.46,1,mobile
5330.0,14,0,0.0,1,desktop
5331.0,133,0,0.0,1,mobile
5332.0,97,0,0.0,1,mobile
5333.0,123,1,46.17,1,mobile
5334.0,42,1,269.64,1,desktop
5335.0,35,0,0.0,1,desktop
5336.0,30,1,585.66,1,tablet
5337.0,128,0,0.0,1,desktop
5338.0,109,2,312.14,1,mobile
5339.0,105,0,0.0,1,desktop
5340.0,98,0,0.0,1,mobile
5341.0,67,0,0.0,1,mobile
5342.0,69,1,20.42,1,desktop
5343.0,127,0,0.0,1,mobile
5344.0,90,0,0.0,1,mobile
5345.0,43,0,0.0,1,desktop
5346.0,116,1,17.2,1,mobile
5347.0,111,0,0.0,1,desktop
5348.0,26,0,0.0,1,mobile
5349.0,79,0,0.0,1,mobile
5350.0,113,1,331.59,1,desktop
5351.0,130,2,278.7,1,mobile
5352.0,146,2,302.05,1,mobile
5353.0,32,0,0.0,1,mobile
5354.0,59,1,5.51,1,mobile
5355.0,145,1,5396.68,1,mobile
5356.0,131,0,0.0,1,mobile
5357.0,121,3,160.01999999999998,1,mobile
5358.0,108,0,0.0,1,desktop
5359.0,51,0,0.0,1,mobile
5360.0,62,1,49.55,1,mobile
5361.0,75,0,0.0,1,desktop
5362.0,48,0,0.0,1,mobile
5363.0,109,1,118.29,1,desktop
5364.0,93,2,155.64999999999998,1,mobile
5365.0,46,0,0.0,1,desktop
5366.0,119,0,0.0,1,mobile
5367.0,114,0,0.0,1,desktop
5368.0,65,0,0.0,1,desktop
5369.0,59,0,0.0,1,desktop
5370.0,97,2,424.74,1,mobile
5371.0,109,3,810.75,1,mobile
5372.0,44,0,0.0,1,desktop
5373.0,30,0,0.0,1,mobile
5374.0,43,0,0.0,1,mobile
5375.0,32,0,0.0,1,mobile
5376.0,12,1,858.36,1,mobile
5377.0,40,0,0.0,1,desktop
5378.0,84,1,8.21,1,desktop
5379.0,116,0,0.0,1,mobile
5380.0,123,2,222.53000000000003,1,mobile
5381.0,104,0,0.0,1,mobile
5382.0,123,0,0.0,1,mobile
5383.0,122,0,0.0,1,desktop
5384.0,55,0,0.0,1,mobile
5385.0,83,0,0.0,1,mobile
5386.0,96,2,290.70000000000005,1,mobile
5387.0,109,1,38.04,1,mobile
5388.0,111,0,0.0,1,mobile
5389.0,146,3,466.97,1,mobile
5390.0,86,0,0.0,1,mobile
5391.0,29,0,0.0,1,mobile
5392.0,139,2,97.78,1,desktop
5393.0,58,1,10.11,1,mobile
5394.0,52,1,69.15,1,desktop
5395.0,118,1,13.55,1,mobile
5396.0,109,1,15.09,1,mobile
5397.0,117,0,0.0,1,desktop
5398.0,114,1,41.52,1,mobile
5399.0,5,0,0.0,1,mobile
5400.0,81,1,49.57,1,desktop
5401.0,31,0,0.0,1,mobile
5402.0,7,0,0.0,1,mobile
5403.0,36,0,0.0,1,mobile
5404.0,73,0,0.0,1,desktop
5405.0,110,0,0.0,1,tablet
5406.0,54,1,130.2,1,mobile
5407.0,53,1,213.99,1,desktop
5408.0,86,1,11.77,1,desktop
5409.0,54,0,0.0,1,desktop
5410.0,152,1,199.58,1,mobile
5411.0,47,0,0.0,1,mobile
5412.0,38,0,0.0,1,desktop
5413.0,74,0,0.0,1,mobile
5414.0,49,1,11.09,1,desktop
5415.0,71,0,0.0,1,mobile
5416.0,68,0,0.0,1,mobile
5417.0,125,1,83.06,2,desktop
5418.0,108,0,0.0,1,desktop
5419.0,60,1,161.01,1,mobile
5420.0,117,1,225.6,2,mobile
5421.0,75,0,0.0,1,desktop
5422.0,20,1,449.77,1,mobile
5423.0,65,0,0.0,1,desktop
5424.0,46,1,662.24,1,mobile
5425.0,66,0,0.0,1,desktop
5426.0,27,0,0.0,1,mobile
5427.0,27,0,0.0,1,mobile
5428.0,62,0,0.0,1,mobile
5429.0,140,0,0.0,1,mobile
5430.0,103,5,1017.4100000000001,1,desktop
5431.0,112,0,0.0,1,mobile
5432.0,109,0,0.0,1,mobile
5433.0,127,3,1872.5500000000002,1,desktop
5434.0,128,1,44.92,1,mobile
5435.0,129,2,104.34,1,desktop
5436.0,55,0,0.0,1,desktop
5437.0,53,0,0.0,1,desktop
5438.0,123,1,210.02,1,desktop
5439.0,140,1,98.71,1,desktop
5440.0,119,2,602.02,1,mobile
5441.0,115,0,0.0,1,desktop
5442.0,70,0,0.0,1,mobile
5443.0,57,1,108.11,1,mobile
5444.0,116,0,0.0,1,desktop
5445.0,119,0,0.0,1,mobile
5446.0,114,1,79.98,1,mobile
5447.0,134,0,0.0,1,mobile
5448.0,72,0,0.0,1,mobile
5449.0,60,0,0.0,1,mobile
5450.0,55,0,0.0,1,desktop
5451.0,37,1,465.1,1,desktop
5452.0,44,0,0.0,1,mobile
5453.0,121,0,0.0,1,mobile
5454.0,122,1,38.88,1,mobile
5455.0,72,0,0.0,1,mobile
5456.0,51,0,0.0,1,mobile
5457.0,65,1,207.81,1,mobile
5458.0,69,1,299.27,1,mobile
5459.0,126,1,47.29,1,mobile
5460.0,38,0,0.0,1,mobile
5461.0,81,0,0.0,1,mobile
5462.0,26,1,21.05,1,desktop
5463.0,78,0,0.0,1,mobile
5465.0,123,2,722.23,1,mobile
5466.0,34,0,0.0,1,mobile
5467.0,91,1,137.49,1,mobile
5468.0,92,1,79.87,1,desktop
5469.0,32,0,0.0,1,desktop
5470.0,127,0,0.0,1,mobile
5471.0,44,0,0.0,1,mobile
5472.0,33,0,0.0,1,mobile
5473.0,59,1,57.43,1,desktop
5474.0,19,1,21.62,1,desktop
5476.0,102,2,75.85,1,desktop
5477.0,55,1,125.99,1,desktop
5478.0,76,1,3091.06,1,desktop
5479.0,112,0,0.0,1,mobile
5480.0,23,0,0.0,1,mobile
5481.0,114,3,321.82,1,mobile
5482.0,26,0,0.0,1,desktop
5483.0,102,1,3.5,1,desktop
5484.0,121,0,0.0,1,mobile
5485.0,111,1,21.05,1,desktop
5486.0,129,2,55.4,1,desktop
5487.0,131,0,0.0,1,mobile
5488.0,90,1,3.07,1,mobile
5489.0,21,0,0.0,1,desktop
5490.0,109,1,13.43,1,desktop
5491.0,7,0,0.0,1,mobile
5492.0,113,0,0.0,1,desktop
5493.0,42,0,0.0,1,desktop
5494.0,75,2,32.96,1,mobile
5495.0,118,1,16.11,1,mobile
5496.0,125,1,403.44,1,mobile
5497.0,45,1,36.83,1,desktop
5498.0,87,0,0.0,1,desktop
5499.0,118,0,0.0,1,mobile
5500.0,123,1,55.42,1,desktop
5501.0,105,0,0.0,1,tablet
5502.0,35,0,0.0,1,desktop
5503.0,17,1,49.45,1,mobile
5504.0,54,0,0.0,1,mobile
5505.0,17,1,145.14,1,mobile
5506.0,47,0,0.0,1,desktop
5507.0,59,0,0.0,1,mobile
5508.0,37,0,0.0,1,desktop
5509.0,96,1,286.18,1,mobile
5510.0,142,0,0.0,1,mobile
5511.0,104,2,957.2099999999999,1,desktop
5512.0,108,0,0.0,1,mobile
5513.0,134,1,608.1,1,mobile
5514.0,124,0,0.0,1,tablet
5515.0,119,1,732.28,1,mobile
5516.0,30,0,0.0,1,mobile
5517.0,18,0,0.0,1,mobile
5518.0,88,2,1031.0900000000001,1,desktop
5519.0,47,0,0.0,1,mobile
5520.0,86,1,1385.86,1,desktop
5521.0,111,1,189.29,1,mobile
5522.0,10,0,0.0,1,mobile
5523.0,78,0,0.0,1,desktop
5524.0,44,1,1745.68,1,desktop
5525.0,66,0,0.0,1,tablet
5526.0,65,0,0.0,1,desktop
5527.0,60,2,323.52,1,desktop
5528.0,79,0,0.0,1,desktop
5529.0,71,1,45.6,1,mobile
5530.0,56,0,0.0,1,desktop
5531.0,111,1,328.21,1,mobile
5532.0,115,0,0.0,1,desktop
5533.0,133,0,0.0,1,desktop
5534.0,113,1,48.61,1,desktop
5535.0,53,0,0.0,1,mobile
5536.0,89,0,0.0,1,mobile
5537.0,19,1,201.17,1,mobile
5538.0,41,0,0.0,1,mobile
5539.0,88,1,52.98,1,desktop
5540.0,104,1,770.22,1,mobile
5541.0,128,0,0.0,1,mobile
5542.0,41,0,0.0,1,desktop
5543.0,39,0,0.0,1,desktop
5544.0,49,0,0.0,1,mobile
5545.0,51,1,32.13,1,mobile
5546.0,70,0,0.0,1,mobile
5547.0,16,0,0.0,1,mobile
5548.0,118,1,968.76,1,mobile
5549.0,53,1,8.65,1,mobile
5550.0,67,0,0.0,1,mobile
5551.0,50,0,0.0,1,mobile
5552.0,77,1,13.88,1,mobile
5553.0,119,1,21.85,1,mobile
5554.0,128,1,1829.16,1,desktop
5555.0,166,1,461.84,2,mobile
5556.0,120,2,61.62,2,mobile
5558.0,92,0,0.0,1,mobile
5559.0,17,0,0.0,1,mobile
5560.0,26,0,0.0,1,mobile
5561.0,90,1,214.77,1,mobile
5562.0,25,0,0.0,1,mobile
5563.0,51,0,0.0,1,mobile
5564.0,51,0,0.0,1,tablet
5565.0,67,0,0.0,1,mobile
5566.0,45,0,0.0,1,mobile
5567.0,116,1,446.17,1,mobile
5568.0,137,2,75.77000000000001,1,mobile
5569.0,92,2,10.61,1,desktop
5570.0,9,0,0.0,1,desktop
5571.0,118,1,100.74,1,mobile
5572.0,113,1,1999.61,1,mobile
5573.0,21,0,0.0,1,mobile
5574.0,98,0,0.0,1,mobile
5575.0,94,1,124.57,1,mobile
5576.0,28,0,0.0,1,mobile
5577.0,125,0,0.0,1,mobile
5578.0,113,0,0.0,1,desktop
5579.0,82,0,0.0,1,desktop
5580.0,34,0,0.0,1,mobile
5581.0,120,1,514.83,1,mobile
5582.0,134,1,98.27,1,mobile
5583.0,7,0,0.0,1,mobile
5584.0,13,0,0.0,1,mobile
5585.0,75,1,30.18,1,mobile
5586.0,112,1,6.27,1,mobile
5587.0,18,1,40.8,1,mobile
5588.0,95,0,0.0,1,mobile
5589.0,97,0,0.0,1,mobile
5590.0,12,0,0.0,1,desktop
5591.0,109,2,1569.3799999999999,1,desktop
5592.0,118,0,0.0,1,mobile
5593.0,46,0,0.0,1,mobile
5594.0,33,0,0.0,1,mobile
5595.0,46,1,35.97,1,desktop
5596.0,9,0,0.0,1,desktop
5597.0,109,1,7.35,1,mobile
5598.0,94,0,0.0,1,mobile
5599.0,47,0,0.0,1,mobile
5600.0,156,1,214.05,1,desktop
5601.0,112,0,0.0,1,mobile
5602.0,120,0,0.0,1,mobile
5603.0,119,2,535.78,1,mobile
5604.0,71,0,0.0,1,desktop
5605.0,46,0,0.0,1,mobile
5606.0,44,0,0.0,1,desktop
5607.0,70,0,0.0,1,desktop
5608.0,58,0,0.0,1,mobile
5609.0,44,0,0.0,1,desktop
5610.0,121,0,0.0,1,desktop
5611.0,97,0,0.0,1,mobile
5612.0,97,0,0.0,1,mobile
5613.0,37,1,159.53,1,desktop
5614.0,65,0,0.0,1,tablet
5615.0,29,0,0.0,1,desktop
5616.0,81,2,432.35,1,mobile
5617.0,45,0,0.0,1,tablet
5618.0,70,0,0.0,1,mobile
5619.0,113,1,326.56,1,mobile
5620.0,75,1,16.04,1,mobile
5621.0,49,0,0.0,1,desktop
5622.0,120,2,756.46,1,desktop
5623.0,102,0,0.0,1,desktop
5624.0,118,1,94.62,1,desktop
5625.0,121,1,60.6,1,mobile
5626.0,130,1,19.6,1,desktop
5627.0,121,0,0.0,1,mobile
5628.0,52,0,0.0,1,mobile
5629.0,68,0,0.0,1,mobile
5630.0,107,0,0.0,1,mobile
5631.0,123,0,0.0,1,mobile
5632.0,114,0,0.0,1,desktop
5633.0,112,0,0.0,1,mobile
5634.0,115,1,6.9,1,mobile
5635.0,116,1,150.82,1,tablet
5636.0,78,0,0.0,1,mobile
5637.0,39,1,203.58,1,mobile
5638.0,128,0,0.0,1,desktop
5639.0,62,1,57.05,1,mobile
5640.0,56,0,0.0,1,mobile
5641.0,115,0,0.0,1,mobile
5642.0,101,0,0.0,1,mobile
5643.0,29,0,0.0,1,desktop
5644.0,145,0,0.0,1,desktop
5645.0,52,0,0.0,1,desktop
5646.0,22,0,0.0,1,mobile
5647.0,39,0,0.0,1,desktop
5648.0,148,2,1266.9699999999998,1,mobile
5649.0,42,0,0.0,1,mobile
5650.0,33,0,0.0,1,mobile
5651.0,36,0,0.0,1,mobile
5652.0,9,0,0.0,1,mobile
5653.0,134,1,20.0,1,mobile
5654.0,29,0,0.0,1,desktop
5655.0,96,1,7.84,1,mobile
5656.0,113,0,0.0,1,desktop
5657.0,123,0,0.0,1,desktop
5658.0,129,0,0.0,1,tablet
5659.0,113,0,0.0,1,mobile
5660.0,109,0,0.0,1,desktop
5661.0,110,0,0.0,1,mobile
5662.0,123,1,169.62,1,mobile
5663.0,43,1,65.49,1,mobile
5664.0,84,1,142.63,1,mobile
5665.0,117,1,45.91,1,mobile
5666.0,75,1,134.25,1,mobile
5667.0,63,1,1.6,1,desktop
5668.0,86,2,1356.16,1,desktop
5669.0,45,0,0.0,1,mobile
5670.0,134,1,1235.56,1,mobile
5671.0,20,2,190.72,1,desktop
5672.0,90,1,64.63,1,mobile
5673.0,134,1,153.58,1,mobile
5674.0,109,1,887.76,1,desktop
5675.0,83,0,0.0,1,mobile
5676.0,29,0,0.0,1,mobile
5677.0,103,1,542.68,1,mobile
5678.0,23,1,202.07,1,desktop
5679.0,130,0,0.0,1,mobile
5680.0,105,0,0.0,1,mobile
5681.0,106,2,21.880000000000003,1,desktop
5682.0,15,0,0.0,1,mobile
5683.0,69,0,0.0,1,mobile
5684.0,39,0,0.0,1,desktop
5685.0,91,0,0.0,1,desktop
5686.0,27,0,0.0,1,mobile
5687.0,126,0,0.0,1,mobile
5688.0,129,2,212.94,1,mobile
5689.0,122,1,57.01,1,mobile
5690.0,46,0,0.0,1,desktop
5691.0,62,0,0.0,1,mobile
5692.0,125,1,135.51,1,desktop
5693.0,43,0,0.0,1,mobile
5694.0,57,0,0.0,1,mobile
5695.0,22,0,0.0,1,mobile
5696.0,90,0,0.0,1,mobile
5697.0,118,1,128.43,1,mobile
5698.0,130,1,75.32,1,desktop
5699.0,48,1,121.91,1,mobile
5700.0,48,0,0.0,1,mobile
5701.0,58,0,0.0,1,mobile
5702.0,73,0,0.0,1,mobile
5703.0,111,0,0.0,1,desktop
5704.0,120,0,0.0,1,mobile
5705.0,146,0,0.0,1,mobile
5706.0,120,0,0.0,1,desktop
5707.0,74,1,15.89,1,desktop
5708.0,50,0,0.0,1,desktop
5709.0,94,1,96.54,1,mobile
5710.0,24,0,0.0,1,mobile
5711.0,67,2,240.95999999999998,1,mobile
5712.0,131,0,0.0,1,mobile
5713.0,19,0,0.0,1,mobile
5714.0,104,0,0.0,1,mobile
5715.0,38,1,15.97,1,mobile
5716.0,48,0,0.0,1,desktop
5717.0,46,1,117.6,1,mobile
5718.0,134,1,698.39,1,desktop
5719.0,6,0,0.0,1,desktop
5720.0,71,0,0.0,1,desktop
5721.0,36,0,0.0,1,desktop
5722.0,60,0,0.0,1,mobile
5723.0,58,2,13.99,1,mobile
5724.0,63,1,139.93,1,mobile
5725.0,60,1,141.01,1,mobile
5726.0,123,1,929.67,1,mobile
5727.0,51,1,142.48,1,desktop
5728.0,64,1,38.43,1,mobile
5729.0,137,0,0.0,1,desktop
5730.0,123,1,189.97,1,desktop
5731.0,22,0,0.0,1,desktop
5732.0,16,0,0.0,1,mobile
5733.0,49,0,0.0,1,mobile
5734.0,27,0,0.0,1,mobile
5735.0,24,0,0.0,1,mobile
5736.0,52,1,2.65,1,mobile
5737.0,39,1,25.96,1,desktop
5738.0,126,0,0.0,1,desktop
5739.0,124,0,0.0,1,desktop
5740.0,33,1,190.42,1,mobile
5741.0,33,1,749.97,1,desktop
5742.0,16,0,0.0,1,mobile
5743.0,27,0,0.0,1,desktop
5744.0,113,0,0.0,1,mobile
5745.0,108,3,336.73,1,mobile
5746.0,130,1,4.18,1,mobile
5747.0,120,0,0.0,1,mobile
5748.0,128,0,0.0,1,mobile
5749.0,65,0,0.0,1,desktop
5750.0,50,1,3.06,1,mobile
5751.0,124,0,0.0,1,mobile
5752.0,76,1,60.81,1,mobile
5753.0,26,0,0.0,1,mobile
5754.0,119,1,140.93,1,mobile
5755.0,96,0,0.0,1,mobile
5756.0,128,0,0.0,1,tablet
5757.0,88,0,0.0,1,mobile
5758.0,37,0,0.0,1,mobile
5759.0,59,0,0.0,1,mobile
5760.0,62,0,0.0,1,desktop
5761.0,58,1,360.78,1,mobile
5762.0,52,0,0.0,1,desktop
5763.0,109,0,0.0,1,mobile
5764.0,63,1,221.37,1,mobile
5765.0,52,2,2647.47,1,mobile
5766.0,118,1,113.06,1,desktop
5767.0,138,2,112.95,1,mobile
5768.0,57,0,0.0,1,desktop
5769.0,51,0,0.0,1,desktop
5770.0,126,3,454.84,1,desktop
5771.0,27,0,0.0,1,mobile
5772.0,49,1,10.65,1,mobile
5773.0,55,2,9.97,1,mobile
5774.0,119,0,0.0,1,mobile
5775.0,44,1,104.39,1,desktop
5776.0,69,1,13.76,1,desktop
5777.0,128,0,0.0,1,mobile
5778.0,115,0,0.0,1,mobile
5779.0,130,1,60.36,1,mobile
5780.0,42,0,0.0,1,desktop
5781.0,76,0,0.0,1,mobile
5782.0,25,0,0.0,1,desktop
5783.0,83,0,0.0,1,mobile
5784.0,128,0,0.0,1,mobile
5785.0,50,0,0.0,1,desktop
5786.0,70,0,0.0,1,mobile
5787.0,129,4,1739.85,1,mobile
5788.0,73,0,0.0,1,mobile
5789.0,39,0,0.0,1,mobile
5790.0,114,0,0.0,1,mobile
5791.0,139,0,0.0,1,desktop
5792.0,116,0,0.0,1,mobile
5793.0,122,0,0.0,1,mobile
5794.0,126,0,0.0,1,mobile
5795.0,125,0,0.0,1,desktop
5796.0,24,0,0.0,1,mobile
5797.0,91,1,36.92,1,mobile
5798.0,2,0,0.0,1,mobile
5799.0,115,0,0.0,1,mobile
5800.0,117,0,0.0,1,tablet
5801.0,120,3,83.23,1,desktop
5802.0,103,1,70.4,1,mobile
5803.0,138,1,20.45,1,mobile
5804.0,54,0,0.0,1,desktop
5805.0,40,0,0.0,1,mobile
5806.0,30,0,0.0,1,mobile
5807.0,150,0,0.0,1,mobile
5808.0,49,1,10.19,1,desktop
5809.0,32,0,0.0,1,mobile
5810.0,39,0,0.0,1,mobile
5811.0,112,2,279.29,1,desktop
5812.0,28,1,21.51,1,desktop
5813.0,98,1,46.13,1,mobile
5814.0,122,0,0.0,1,mobile
5815.0,107,2,877.8599999999999,1,mobile
5816.0,61,0,0.0,1,desktop
5817.0,58,0,0.0,1,tablet
5818.0,123,1,42.95,1,mobile
5819.0,102,1,434.61,1,tablet
5820.0,66,1,1721.49,1,mobile
5821.0,61,0,0.0,1,mobile
5822.0,108,1,93.89,1,mobile
5823.0,134,0,0.0,1,mobile
5824.0,69,0,0.0,2,mobile
5825.0,48,0,0.0,1,desktop
5826.0,14,0,0.0,1,desktop
5827.0,38,0,0.0,1,desktop
5828.0,89,1,209.19,1,tablet
5829.0,56,0,0.0,1,mobile
5830.0,64,2,84.17,1,desktop
5831.0,44,1,91.94,1,tablet
5832.0,70,1,200.0,1,mobile
5833.0,38,0,0.0,1,tablet
5834.0,86,1,63.84,1,mobile
5835.0,121,0,0.0,1,mobile
5836.0,127,0,0.0,1,mobile
5837.0,34,2,639.72,1,desktop
5838.0,83,1,83.94,1,desktop
5839.0,87,2,203.34,1,desktop
5840.0,37,0,0.0,1,mobile
5841.0,82,0,0.0,1,mobile
5842.0,38,0,0.0,1,mobile
5843.0,39,0,0.0,1,desktop
5844.0,77,2,249.61,1,mobile
5845.0,113,0,0.0,1,desktop
5846.0,125,0,0.0,1,mobile
5847.0,141,0,0.0,1,desktop
5848.0,94,0,0.0,1,mobile
5849.0,7,0,0.0,1,mobile
5850.0,141,2,2689.38,1,desktop
5851.0,122,0,0.0,1,mobile
5852.0,108,1,1473.47,1,mobile
5853.0,99,0,0.0,1,mobile
5854.0,134,1,2.78,1,desktop
5855.0,119,2,819.6,1,desktop
5856.0,121,1,25.09,1,mobile
5857.0,129,1,90.3,1,mobile
5858.0,121,2,206.17,1,desktop
5859.0,135,1,325.98,1,desktop
5860.0,41,0,0.0,1,mobile
5861.0,24,0,0.0,1,mobile
5862.0,32,0,0.0,1,mobile
5863.0,137,1,368.88,1,mobile
5864.0,24,0,0.0,1,mobile
5865.0,89,0,0.0,1,mobile
5866.0,132,0,0.0,1,tablet
5867.0,119,1,15.72,1,mobile
5868.0,53,1,7921.54,1,mobile
5869.0,75,0,0.0,1,desktop
5870.0,146,0,0.0,1,mobile
5871.0,58,0,0.0,1,mobile
5872.0,30,0,0.0,1,mobile
5873.0,27,0,0.0,1,mobile
5874.0,61,0,0.0,1,mobile
5875.0,35,0,0.0,1,desktop
5876.0,54,0,0.0,1,desktop
5877.0,33,0,0.0,1,desktop
5878.0,33,1,597.59,1,desktop
5879.0,52,1,115.1,1,desktop
5880.0,64,1,19.24,1,mobile
5881.0,116,0,0.0,1,mobile
5882.0,106,1,886.79,1,desktop
5883.0,124,0,0.0,1,tablet
5884.0,113,0,0.0,1,mobile
5885.0,31,0,0.0,1,mobile
5886.0,78,1,553.31,1,tablet
5887.0,140,1,2143.28,1,mobile
5888.0,121,0,0.0,1,desktop
5889.0,54,0,0.0,1,desktop
5890.0,83,0,0.0,1,desktop
5891.0,128,0,0.0,1,desktop
5892.0,79,0,0.0,1,mobile
5893.0,67,0,0.0,1,mobile
5894.0,118,0,0.0,1,mobile
5895.0,79,1,239.24,1,mobile
5896.0,34,1,173.48,1,desktop
5897.0,45,1,199.15,1,desktop
5898.0,102,2,268.03,1,desktop
5899.0,128,2,7434.080000000001,1,mobile
5900.0,37,0,0.0,1,mobile
5901.0,69,0,0.0,1,mobile
5902.0,112,0,0.0,1,desktop
5903.0,117,3,67.82,1,mobile
5904.0,36,0,0.0,1,mobile
